concept_id,concept_code,vocabulary_id,concept_name
2719962,L4360,HCPCS,Walking boot pneumatic and/or vacuum with or without joints with or without interface material prefabricated item that has been trimmed bent molded assembled or otherwise customized to fit a specific patient by an individual with expertise
44786594,L4361,HCPCS,Walking boot pneumatic and/or vacuum with or without joints with or without interface material prefabricated off-the-shelf
937661,G9928,HCPCS,Warfarin or another fda-approved anticoagulant not prescribed reason not given
43533302,G8967,HCPCS,Warfarin or another fda approved oral anticoagulant is prescribed
43533315,G8971,HCPCS,Warfarin or another oral anticoagulant that is fda approved not prescribed reason not given
40662009,G9143,HCPCS,Warfarin responsiveness testing by genetic technique using any method any number of specimen(s)
2616554,E0232,HCPCS,Warming card for use with the non contact wound warming device and non contact wound warming wound cover
2615276,A7046,HCPCS,Water chamber for humidifier used with positive airway pressure device replacement each
40217627,E0237,HCPCS,Water circulating heat/cold pad with pump
2616547,E0217,HCPCS,Water circulating heat pad with pump
2615246,A7012,HCPCS,Water collection device used with large volume nebulizer
40217646,K0177,HCPCS,Water collection device used with large volume nebulizer
40217451,K0282,HCPCS,Water distilled 1000 ml used with large volume nebulizer
2615252,A7018,HCPCS,Water distilled used with large volume nebulizer 1000 ml
40217656,K0182,HCPCS,Water distilled used with large volume nebulizer 1000 ml
40218338,C9700,HCPCS,Water induced thermotherapy
44782027,E0177,HCPCS,WATER PRESS PAD/CUSHION NONP
2616529,E0187,HCPCS,Water pressure mattress
2616539,E0198,HCPCS,Water pressure pad for mattress standard mattress length and width
2615271,A7041,HCPCS,Water seal drainage container and tubing for use with implanted chest tube
2616980,E1625,HCPCS,Water softening system for hemodialysis
40217360,A4712,HCPCS,Water sterile for injection per 10 ml
2616982,E1632,HCPCS,Wearable artificial kidney each
2616812,E0977,HCPCS,WEDGE CUSHION
2721533,S9449,HCPCS,Weight management classes non-physician provider per session
2721318,S5190,HCPCS,Wellness assessment performed by non-physician
2720582,Q0111,HCPCS,Wet mounts including preparations of vaginal cervical or skin specimens
2719023,K0096,HCPCS,WHEEL ASSEMBLY FOR POWER BASE
2616500,E0155,HCPCS,Wheel attachment rigid pick-up walker per pair
44782039,E0962,HCPCS,WHEELCHAIR 1 INCH CUSHION
44782040,E0963,HCPCS,WHEELCHAIR 2 INCH CUSHION
44782041,E0964,HCPCS,WHEELCHAIR 3 INCH CUSHION
44782042,E0965,HCPCS,WHEELCHAIR 4 INCH CUSHION
40664724,E2631,HCPCS,Wheelchair accessory addition to mobile arm support elevating proximal arm
40664651,E2632,HCPCS,Wheelchair accessory addition to mobile arm support offset or lateral rocker arm with elastic balance control
40664609,E2633,HCPCS,Wheelchair accessory addition to mobile arm support supinator
915610,E1012,HCPCS,Wheelchair accessory addition to power seating system center mount power elevating leg rest/platform complete system any type each
2616842,E1009,HCPCS,Wheelchair accessory addition to power seating system mechanically linked leg elevation system including pushrod and leg rest each
2616843,E1010,HCPCS,Wheelchair accessory addition to power seating system power leg elevation system including leg rest pair
2616808,E0973,HCPCS,Wheelchair accessory adjustable height detachable armrest complete assembly each
2616817,E0982,HCPCS,Wheelchair accessory back upholstery replacement only each
2617027,E2210,HCPCS,Wheelchair accessory bearings any type replacement only each
2616827,E0995,HCPCS,Wheelchair accessory calf rest/pad replacement only each
2617024,E2207,HCPCS,Wheelchair accessory crutch and cane holder each
2617025,E2208,HCPCS,Wheelchair accessory cylinder tank carrier each
40217135,E2398,HCPCS,Wheelchair accessory dynamic positioning hardware for back
2616822,E0990,HCPCS,Wheelchair accessory elevating leg rest complete assembly each
937581,E0954,HCPCS,Wheelchair accessory foot box any type includes attachment and mounting hardware each foot
2616790,E0955,HCPCS,Wheelchair accessory headrest cushioned any type including fixed mounting hardware each
937582,E0953,HCPCS,Wheelchair accessory lateral thigh or knee support any type including fixed mounting hardware each
2616791,E0956,HCPCS,Wheelchair accessory lateral trunk or hip support any type including fixed mounting hardware each
2616907,E1226,HCPCS,Wheelchair accessory manual fully reclining back (recline greater than 80 degrees) each
2616906,E1225,HCPCS,Wheelchair accessory manual semi-reclining back (recline greater than 15 degrees but less than 80 degrees) each
2616858,E1028,HCPCS,Wheelchair accessory manual swingaway retractable or removable mounting hardware for joystick other control interface or positioning accessory
2616792,E0957,HCPCS,Wheelchair accessory medial thigh support any type including fixed mounting hardware each
2616813,E0978,HCPCS,Wheelchair accessory positioning belt/safety belt/pelvic strap each
2617053,E2300,HCPCS,Wheelchair accessory power seat elevation system any type
2616840,E1007,HCPCS,Wheelchair accessory power seating system combination tilt and recline with mechanical shear reduction
2616839,E1006,HCPCS,Wheelchair accessory power seating system combination tilt and recline without shear reduction
2616841,E1008,HCPCS,Wheelchair accessory power seating system combination tilt and recline with power shear reduction
2616837,E1004,HCPCS,Wheelchair accessory power seating system recline only with mechanical shear reduction
2616836,E1003,HCPCS,Wheelchair accessory power seating system recline only without shear reduction
2616835,E1002,HCPCS,Wheelchair accessory power seating system tilt only
2616838,E1005,HCPCS,Wheelchair accessory power seatng system recline only with power shear reduction
2617054,E2301,HCPCS,Wheelchair accessory power standing system any type
2616820,E0985,HCPCS,Wheelchair accessory seat lift mechanism
2616816,E0981,HCPCS,Wheelchair accessory seat upholstery replacement only each
40664688,E2626,HCPCS,Wheelchair accessory shoulder elbow mobile arm support attached to wheelchair balanced adjustable
40664650,E2627,HCPCS,Wheelchair accessory shoulder elbow mobile arm support attached to wheelchair balanced adjustable rancho type
40664608,E2629,HCPCS,Wheelchair accessory shoulder elbow mobile arm support attached to wheelchair balanced friction arm support (friction dampening to proximal and distal joints)
40664663,E2628,HCPCS,Wheelchair accessory shoulder elbow mobile arm support attached to wheelchair balanced reclining
40664841,E2630,HCPCS,Wheelchair accessory shoulder elbow mobile arm support monosuspension arm and hand support overhead elbow forearm hand sling support yoke type suspension support
2616795,E0960,HCPCS,Wheelchair accessory shoulder harness/straps or chest strap including any type mounting hardware
2616785,E0950,HCPCS,Wheelchair accessory tray each
2616859,E1029,HCPCS,Wheelchair accessory ventilator tray fixed
2616860,E1030,HCPCS,Wheelchair accessory ventilator tray gimbaled
2719306,K0669,HCPCS,Wheelchair accessory wheelchair seat or back cushion does not meet specific code criteria or no written coding verification from dme pdac
2617139,E2618,HCPCS,WHEELCHAIR ACCESSORY WITH MANUAL WHEELCHAIR OR LIGHTWEIGHT POWER WHEELCHAIR MOUNTING HARDWARE
40217543,K0100,HCPCS,Wheelchair adapter for amputee pair (device used to compensate for transfer of weight due to lost limbs to maintain proper balance)
40217406,E0993,HCPCS,Wheelchair back upholstery
40217408,E1066,HCPCS,Wheelchair battery charger
44782177,K0452,HCPCS,WHEELCHAIR BEARINGS
40217381,E0979,HCPCS,Wheelchair belt with velcro
2719035,K0108,HCPCS,Wheelchair component or accessory not otherwise specified
2616887,E1150,HCPCS,Wheelchair detachable arms desk or full length swing away detachable elevating legrests
2616886,E1140,HCPCS,Wheelchair detachable arms desk or full length swing away detachable footrests
2616888,E1160,HCPCS,Wheelchair fixed full length arms swing away detachable elevating legrests
44782056,E1213,HCPCS,WHEELCHAIR MOTORIZED W/ DET
44782054,E1211,HCPCS,WHEELCHAIR MOTORIZED W/ DET
44782055,E1212,HCPCS,WHEELCHAIR MOTORIZED W FULL
2616919,E1238,HCPCS,Wheelchair pediatric size folding adjustable without seating system
2616917,E1236,HCPCS,Wheelchair pediatric size folding adjustable with seating system
2616910,E1229,HCPCS,Wheelchair pediatric size not otherwise specified
2616918,E1237,HCPCS,Wheelchair pediatric size rigid adjustable without seating system
2616916,E1235,HCPCS,Wheelchair pediatric size rigid adjustable with seating system
2616915,E1234,HCPCS,Wheelchair pediatric size tilt-in-space folding adjustable without seating system
2616913,E1232,HCPCS,Wheelchair pediatric size tilt-in-space folding adjustable with seating system
2616914,E1233,HCPCS,Wheelchair pediatric size tilt-in-space rigid adjustable without seating system
2616912,E1231,HCPCS,Wheelchair pediatric size tilt-in-space rigid adjustable with seating system
40217407,E1065,HCPCS,Wheelchair power attachment
45754780,D1D,HCPCS,Wheelchairs
2617131,E2610,HCPCS,Wheelchair seat cushion powered
2616901,E1220,HCPCS,Wheelchair; specially sized or constructed (indicate brand name model number if any) and justification
44782045,E1000,HCPCS,WHEELCHAIR TIRE PNEUMATIC CA
44782044,E0996,HCPCS,WHEELCHAIR TIRE SOLID
40217545,K0107,HCPCS,Wheelchair tray
40217405,E0991,HCPCS,Wheelchair upholstry seat
2721017,S0209,HCPCS,Wheelchair van mileage per mile
44782046,E1001,HCPCS,WHEELCHAIR WHEEL
2616905,E1224,HCPCS,Wheelchair with detachable arms elevating legrests
2616904,E1223,HCPCS,Wheelchair with detachable arms footrests
2616903,E1222,HCPCS,Wheelchair with fixed arm elevating legrests
2616902,E1221,HCPCS,Wheelchair with fixed arm footrests
44782167,K0081,HCPCS,WHEEL LOCK ASSEMBLY COMPLETE
40217533,K0079,HCPCS,Wheel lock extension pair
2719021,K0094,HCPCS,WHEEL TIRE FOR POWER BASE
2719022,K0095,HCPCS,WHEEL TIRE TUBE OTHER THAN ZERO PRESSURE FOR EACH BASE
2719024,K0097,HCPCS,WHEEL ZERO PRESSURE TIRE TUBE (FLAT FREE INSERT) FOR POWER BASE
2719866,L3855,HCPCS,WHFO
2719863,L3840,HCPCS,WHFO
2719862,L3835,HCPCS,WHFO
2719857,L3810,HCPCS,WHFO
2719858,L3815,HCPCS,WHFO
2719860,L3825,HCPCS,WHFO
2719861,L3830,HCPCS,WHFO
2719859,L3820,HCPCS,WHFO EXTENSION STOP
2719867,L3860,HCPCS,WHFO I.P.
2719864,L3845,HCPCS,WHFO M.P. STOP
2616933,E1310,HCPCS,Whirlpool non-portable (built-in type)
2616932,E1300,HCPCS,Whirlpool portable (overtub type)
40217098,K1003,HCPCS,Whirlpool tub walk-in portable
44782171,K0114,HCPCS,WHLCHR BACK SUPRT INR FRAME
44782053,E1210,HCPCS,WHLCHR MOTO FUL ARM LEG REST
2719865,L3850,HCPCS,WHO
2720554,P9056,HCPCS,Whole blood leukocytes reduced irradiated each unit
40218397,C1018,HCPCS,Whole blood leukoreduced irradiated each unit
2720549,P9051,HCPCS,Whole blood or red blood cells leukocytes reduced cmv-negative each unit
2720552,P9054,HCPCS,Whole blood or red blood cells leukocytes reduced frozen deglycerol washed each unit
40218393,C1010,HCPCS,Whole blood or red blood cells leukoreduced cmv negative each unit
44782303,S8004,HCPCS,WHOLEBODY RADIOPHARM TRGCELL
2616882,E1093,HCPCS,Wide heavy duty wheelchair detachable arms desk or full length arms swing away detachable footrests
2616881,E1092,HCPCS,Wide heavy duty wheel chair detachable arms (desk or full length) swing away detachable elevating leg rests
2615318,A9282,HCPCS,Wig any type each
44782304,S8095,HCPCS,WIG (FOR MEDICALLY-INDUCED H
40218239,C8531,HCPCS,Wilson-cook esophageal z metal expandable stent
40218245,C8539,HCPCS,Wilson-cook quantum dilatation balloon
2617559,G8106,HCPCS,Within 6 months of suffering a nontraumatic fracture female patient 65 years of age or older documented to have undergone bone mineral density testing or to have been prescribed a drug to treat or prevent osteoporosis
40217264,G2119,HCPCS,Within the past 2 years calcium and/or vitamin d optimization has been ordered or performed
40217263,G2120,HCPCS,Within the past 2 years calcium and/or vitamin d optimization has not been ordered or performed
45890731,G9472,HCPCS,Within the past 2 years central dual-energy x-ray absorptiometry (dxa) not ordered and documented no review of systems and no medication history or pharmacologic therapy (other than minerals/vitamins) for osteoporosis prescribed
45890730,G9471,HCPCS,Within the past 2 years central dual-energy x-ray absorptiometry (dxa) not ordered or documented
40664757,G8861,HCPCS,Within the past 2 years central dual-energy x-ray absorptiometry (dxa) ordered and documented review of systems and medication history or pharmacologic therapy (other than minerals/vitamins) for osteoporosis prescribed
1314381,G9708,HCPCS,Women who had a bilateral mastectomy or who have a history of a bilateral mastectomy or for whom there is evidence of a right and a left unilateral mastectomy
1314495,G9822,HCPCS,Women who had an endometrial ablation procedure during the year prior to the index date (exclusive of the index date)
2615231,A6550,HCPCS,Wound care set for negative pressure wound therapy electrical pump includes all supplies and accessories
